A16091,425,In-Text,61759,3.21,1
A72490,110,In-Text,61759,3.086,1
A05156,279,In-Text,61759,2.908,1
B01083,45,In-Text,61759,2.891,1
A19564,1527,In-Text,61759,2.872,1
A00769,187,In-Text,61759,2.848,1
A14014,478,In-Text,61759,2.743,1
A19564,1666,In-Text,61759,2.727,1
A06508,2,In-Text,48241,7.23,1
A68214,843,In-Text,48241,7.08,1
A19564,368,In-Text,48241,6.573,1
A06508,78,In-Text,48241,6.438,1
A06508,107,In-Text,48241,6.203,1
A06508,105,In-Text,48241,6.083,1
A11581,137,In-Text,48241,5.883,1
A09827,160,In-Text,48241,4.803,1
A05141,116,In-Text,48241,4.405,1
A03519,53,In-Text,48241,3.843,1
A06508,150,In-Text,48241,3.843,1
A02883,409,In-Text,48241,3.749,1
A02883,84,In-Text,48241,3.749,1
A06508,310,In-Text,48241,3.651,1
A09827,463,In-Text,48241,3.38,1
A05142,568,In-Text,48241,2.879,1
A05142,39,In-Text,48241,1.886,1
A00609,143,In-Text,48241,1.729,1
A19564,481,In-Text,48241,1.439,1
A06510,67,In-Text,48241,1.338,1
A03519,271,In-Text,31926,4.573,1
A09915,286,In-Text,31926,2.028,1
B01041,448,In-Text,31926,1.678,1
A16698,1165,In-Text,65022,8.715,1
A16698,583,In-Text,65022,8.531,1
A16698,1148,In-Text,65022,8.297,1
A16698,1377,In-Text,65022,6.585,1
A16698,1168,In-Text,65022,5.645,1
A16698,584,In-Text,56727,6.324,1
A16698,587,In-Text,56727,5.439,1
A09505,295,In-Text,56727,3.677,1
A16698,614,In-Text,56727,3.24,1
A09505,879,In-Text,56727,2.98,1
A19564,658,In-Text,51117,10.085,1
A68214,407,In-Text,51117,5.832,1
A22722,487,In-Text,51117,4.395,1
A08443,134,In-Text,51117,3.218,1
A06330,185,In-Text,51117,2.809,1
A03519,38,Note 0,51117,0.529,1
A19564,658,In-Text,59117,7.364,1
A68214,407,In-Text,59117,4.975,1
A19564,98,In-Text,59117,1.982,1
A02883,22,In-Text,59117,1.496,1
A02883,347,In-Text,59117,1.496,1
A09505,1061,In-Text,25000,9.36,1
A06330,971,In-Text,25000,9.018,1
A04511,228,In-Text,25000,6.065,1
A73502,26,In-Text,25000,5.442,1
A16087,33,In-Text,25000,5.442,1
A04511,228,In-Text,20732,5.768,1
A73502,65,In-Text,20732,4.809,1
A16087,75,In-Text,20732,4.809,1
A14354,189,In-Text,20732,4.185,1
B00958,581,In-Text,20732,4.107,1
A21119,2320,In-Text,47566,0.647,1
A16698,736,In-Text,25934,5.391,1
A21119,2685,In-Text,25934,5.312,1
A19564,293,In-Text,25934,4.903,1
A19564,1493,In-Text,25934,4.802,1
A05394,246,In-Text,25934,4.207,1
A00918,366,In-Text,59242,1.365,1
A00918,368,In-Text,59242,1.361,1
A00918,367,In-Text,59242,1.229,1
A04511,106,In-Text,20280,7.08,1
A14354,255,In-Text,20280,5.511,1
A05394,336,In-Text,20280,4.226,1
A08444,701,In-Text,20280,3.892,1
A08445,312,In-Text,20280,3.892,1
A16091,1429,In-Text,65342,4.564,1
A22722,421,In-Text,65342,4.266,1
A22723,400,In-Text,65342,4.266,1
A19734,220,In-Text,65342,2.931,1
A03519,589,In-Text,65342,2.4,1
A14014,541,In-Text,6646,1.36,1
A17636,0,In-Text,25456,8.664,1
A04598,159,In-Text,25456,5.762,1
A22722,563,In-Text,25456,5.157,1
A02883,257,In-Text,25456,4.46,1
A02883,582,In-Text,25456,4.46,1
A06329,118,Note 0,25456,1.342,1
A06329,62,Note 0,25456,0.315,1
A07572,922,In-Text,22686,3.15,1
A07572,2107,In-Text,22686,3.15,1
A07572,921,In-Text,22686,2.619,1
A07572,2106,In-Text,22686,2.619,1
A07572,840,In-Text,22686,1.18,1
A07584,3098,In-Text,62614,2.379,1
A03628,34,In-Text,5983,6.852,1
B00958,421,In-Text,5983,6.526,1
A16698,1280,In-Text,5983,6.526,1
A03519,755,In-Text,5983,5.549,1
A16698,372,In-Text,5983,5.281,1
A05142,2275,In-Text,54121,4.736,1
A19564,1114,In-Text,54121,3.952,1
A19564,1340,In-Text,54121,3.94,1
A06330,1003,In-Text,54121,3.846,1
A08442,119,In-Text,54121,3.771,1
A05142,2065,Note 0,54121,2.539,1
A06329,380,Note 0,54121,0.232,1
A05142,2070,Note 0,54121,0.23,1
A06329,482,Note 0,54121,0.07,1
A06764,83,In-Text,30303,2.385,1
A09505,521,In-Text,30303,1.473,1
A09505,1046,In-Text,30303,1.111,1
A72490,244,In-Text,30303,0.853,1
A14813,491,In-Text,30303,0.696,1
A02883,527,In-Text,51618,3.107,1
A02883,202,In-Text,51618,3.107,1
A04924,98,In-Text,51618,0.39,1
A04924,103,In-Text,51618,0.327,1
A16091,235,In-Text,51618,0.247,1
A22722,3,In-Text,640,8.625,1
A19564,82,In-Text,640,8.54,1
A19564,7,In-Text,640,8.51,1
A19564,16,In-Text,640,8.216,1
A68350,69,In-Text,640,7.363,1
A06532,94,Note 0,640,1.836,1
A07572,2,In-Text,22346,0.659,1
A07572,1182,In-Text,22346,0.659,1
A04511,335,In-Text,7099,3.011,1
A21119,3501,In-Text,23696,1.899,1
A14354,106,In-Text,23696,0.748,1
A05142,1534,In-Text,23696,0.747,1
A08445,409,In-Text,23696,0.22,1
A08445,1006,In-Text,23696,0.22,1
A21119,404,In-Text,21764,5.258,1
B01041,426,In-Text,21764,3.337,1
A05142,1090,In-Text,21764,3.328,1
A04511,57,In-Text,21764,2.263,1
A16698,83,In-Text,21764,2.143,1
A07584,1391,In-Text,69984,4.484,1
A06532,194,In-Text,69984,3.849,1
A08560,188,In-Text,69984,3.849,1
A22722,563,In-Text,69984,3.43,1
A06532,177,In-Text,69984,3.339,1
A06532,177,Note 0,69984,2.197,1
A04511,23,In-Text,21185,6.912,1
A09505,1288,In-Text,21185,5.969,1
A69147,520,In-Text,6125,1.923,1
A03519,846,In-Text,6125,1.227,1
A16698,1554,In-Text,6125,0.993,1
A06329,131,In-Text,6125,0.74,1
A07572,30,In-Text,6125,0.703,1
A04924,24,In-Text,19113,7.831,1
A69147,316,In-Text,19113,5.101,2
A16698,228,In-Text,19113,5.662,1
A69147,520,In-Text,19113,5.654,1
A05142,822,Note 0,19113,0.059,1
A16091,1375,In-Text,47214,4.0,1
A21119,3301,In-Text,47214,1.426,1
A16091,1376,In-Text,47214,0.97,1
A72490,264,In-Text,47214,0.461,1
A16091,71,In-Text,61995,5.63,1
A22722,636,In-Text,7847,4.58,1
A22723,600,In-Text,7847,4.372,1
A16590,73,In-Text,7847,4.246,1
A02883,25,In-Text,7847,3.064,1
A02883,350,In-Text,7847,3.064,1
B01083,341,In-Text,7847,2.634,1
A21119,3062,In-Text,7847,2.241,1
B01041,430,In-Text,7847,2.076,1
A21119,3040,In-Text,7847,2.051,1
A21252,319,In-Text,7847,1.697,1
A21252,671,In-Text,7847,1.697,1
A19564,923,In-Text,7847,1.659,1
A06764,449,In-Text,7847,1.641,1
A16698,435,In-Text,7847,1.587,1
A21119,25,In-Text,7847,1.337,1
A22722,195,In-Text,7847,1.318,1
A22723,166,In-Text,7847,1.318,1
A05394,167,In-Text,7847,1.285,1
A04512,163,In-Text,7847,1.24,1
A02882,134,In-Text,7847,1.215,1
A07584,3050,In-Text,59395,4.897,1
A21119,2316,In-Text,59395,3.517,1
A21119,63,In-Text,59395,3.314,1
A08463,12,In-Text,59395,3.01,1
A16590,348,In-Text,59395,1.985,1
A19564,1163,In-Text,59395,1.964,1
A05156,442,In-Text,59395,1.961,1
A02882,34,In-Text,59395,1.739,1
A00918,216,In-Text,59395,1.734,1
A05394,20,In-Text,59395,1.448,1
A07572,796,In-Text,59395,1.017,1
A07572,1980,In-Text,59395,1.017,1
A08463,26,In-Text,59395,1.001,1
A00771,405,In-Text,59395,0.767,1
A05142,2162,In-Text,59395,0.679,1
A04511,190,In-Text,59395,0.548,1
A09827,202,In-Text,59395,0.478,1
A19143,162,In-Text,59395,0.309,1
A07572,1789,In-Text,59395,0.075,1
A07572,605,In-Text,59395,0.075,1
A02882,179,In-Text,26600,0.902,2
A21119,2756,In-Text,26600,1.254,1
A07584,451,In-Text,26600,0.895,1
A22722,107,In-Text,26600,0.73,1
B00958,149,In-Text,4738,5.121,1
A08444,817,In-Text,4738,4.3,1
A08445,431,In-Text,4738,4.3,1
A08445,1029,In-Text,4738,4.3,1
A22722,298,In-Text,4738,2.091,1
A09827,358,In-Text,20537,1.055,1
A16091,4,In-Text,20537,0.235,1
A16091,4,In-Text,28666,8.405,1
A16091,11,In-Text,28666,3.414,1
A16091,28,In-Text,28666,2.562,1
A16698,312,In-Text,28666,1.72,1
A16698,289,In-Text,28666,1.184,1
A19734,186,In-Text,34303,2.319,1
A16698,573,In-Text,13944,4.786,1
B00958,351,In-Text,13944,4.267,1
A08445,716,In-Text,13944,4.043,1
A08444,515,In-Text,13944,4.043,1
A08445,119,In-Text,13944,4.043,1
A06329,118,Note 0,13944,0.163,1
A02882,207,In-Text,3601,4.904,1
A19564,861,In-Text,3601,4.696,1
A09915,85,In-Text,3601,4.533,1
B00958,157,In-Text,3601,4.531,1
A00918,294,In-Text,3601,4.503,1
A06329,796,Note 0,3601,2.538,1
A05142,1300,In-Text,28439,6.817,1
A68214,1438,In-Text,28439,6.597,1
B01083,322,In-Text,28439,5.496,1
A03628,114,In-Text,28439,3.883,1
B00958,147,In-Text,28439,3.545,1
A03519,195,In-Text,28439,2.635,1
A11581,169,In-Text,28439,2.352,1
A19564,861,In-Text,28439,1.459,1
A06764,201,In-Text,28439,1.126,1
A06460,426,In-Text,28439,1.032,1
A21119,2900,In-Text,28439,0.978,1
A06764,341,In-Text,28439,0.717,1
A16698,1574,In-Text,28439,0.463,1
B00958,150,In-Text,28439,0.386,1
A21119,379,In-Text,37451,5.186,1
A05158,203,In-Text,37451,2.836,1
A06329,282,In-Text,56061,7.639,1
A00918,163,In-Text,56061,6.528,1
A00918,176,In-Text,56061,5.591,1
A03519,997,In-Text,56061,4.849,1
A04924,28,In-Text,56061,3.953,1
A09505,642,In-Text,56061,3.113,1
A03519,416,In-Text,56061,0.956,1
A05141,113,In-Text,56061,0.401,1
A06330,409,In-Text,56061,0.397,1
B01083,340,In-Text,56061,0.043,1
A72490,604,In-Text,71319,4.99,1
A21119,174,In-Text,71319,4.661,1
A06520,150,In-Text,71319,4.653,1
A69147,509,In-Text,71319,3.536,1
A21119,2961,In-Text,71319,3.534,1
A16698,738,In-Text,71319,3.155,1
A21119,2346,In-Text,71319,2.765,1
A09827,252,In-Text,71319,2.72,1
A02882,207,In-Text,71319,2.719,1
A22722,353,In-Text,71319,2.577,1
A22723,331,In-Text,71319,2.531,1
A21119,3710,In-Text,71319,2.436,1
A68350,213,In-Text,71319,2.36,1
A05397,215,In-Text,71319,2.36,1
A09915,18,In-Text,71319,2.247,1
A16091,1373,In-Text,71319,2.136,1
A09915,85,In-Text,71319,1.928,1
A69147,128,In-Text,71319,1.905,1
A21119,1557,In-Text,71319,1.807,1
A16091,1095,In-Text,71319,1.736,1
A02882,45,In-Text,71319,1.616,1
A22722,89,In-Text,71319,1.61,1
B00958,421,In-Text,71319,1.585,1
A22723,52,In-Text,71319,1.565,1
A68350,8,In-Text,71319,1.495,1
A06330,21,In-Text,60681,0.297,1
B01041,170,In-Text,70563,0.866,1
A16091,1246,In-Text,70563,0.412,1
A07260,113,In-Text,67849,0.401,1
A16091,558,In-Text,67849,0.401,1
A04598,58,In-Text,67849,0.401,1
B00958,573,In-Text,67849,0.155,1
A16091,174,In-Text,67849,0.001,1
A05394,3,In-Text,63262,2.235,1
A14014,146,In-Text,63262,1.141,1
A06510,194,In-Text,63262,1.126,1
A06764,13,In-Text,63262,0.996,1
A06330,186,In-Text,63262,0.786,1
A07584,2852,In-Text,18763,3.034,1
A16698,309,In-Text,18763,3.024,1
A16698,312,In-Text,18763,1.325,1
A08463,82,In-Text,18763,1.198,1
A06520,1,In-Text,18763,0.967,1
A16698,309,In-Text,55538,6.516,1
B01041,418,In-Text,55538,3.606,1
A02882,268,In-Text,55538,0.921,1
A06520,1,In-Text,55538,0.792,1
A16698,265,In-Text,55538,0.263,1
B00958,468,In-Text,30771,0.464,1
A73502,12,In-Text,30771,0.025,1
A16087,18,In-Text,30771,0.025,1
A14354,55,In-Text,44438,9.399,1
A05394,402,In-Text,44438,4.275,1
A07584,1229,In-Text,44438,1.771,1
A07584,1357,In-Text,44438,1.209,1
A14354,57,In-Text,44438,0.384,1
A14354,55,In-Text,34004,9.627,1
A21119,3715,In-Text,34004,6.148,1
A05142,928,In-Text,34004,5.811,1
A21252,378,In-Text,34004,3.496,1
A21252,730,In-Text,34004,3.496,1
A21252,239,In-Text,56135,3.032,1
A21252,591,In-Text,56135,3.032,1
A16091,1118,In-Text,56135,0.788,1
A05142,2037,Note 0,56135,3.179,1
A05156,451,In-Text,51771,5.598,1
A14354,34,In-Text,51771,2.126,1
A14354,318,In-Text,51771,2.126,1
A22722,402,In-Text,51771,1.767,1
A22723,379,In-Text,51771,1.767,1
A00609,112,In-Text,53224,5.711,1
A68214,25,In-Text,53224,0.394,1
A21252,439,In-Text,52130,4.586,1
A21252,791,In-Text,52130,4.586,1
A05156,4,In-Text,52130,3.497,1
A05142,905,In-Text,52130,1.979,1
A09827,236,In-Text,52130,1.37,1
A05394,341,In-Text,35865,4.571,1
A05394,34,In-Text,35865,4.245,1
B01083,327,In-Text,35865,3.562,1
B01041,409,In-Text,35865,3.326,1
A14014,459,In-Text,35865,2.724,1
A00918,239,In-Text,38249,5.604,1
B00958,153,In-Text,38249,5.034,1
A21119,1509,In-Text,38249,3.921,1
A17636,168,In-Text,38249,2.398,1
A19564,882,In-Text,38249,2.225,1
A06508,294,In-Text,43211,7.253,1
A06508,4,In-Text,43211,7.218,1
A68214,592,In-Text,43211,6.855,1
A06508,315,In-Text,43211,5.033,1
A06508,316,In-Text,43211,4.588,1
A19564,371,In-Text,60239,3.635,1
A19564,345,In-Text,60239,1.275,1
A19564,372,In-Text,60239,0.699,1
A19564,374,In-Text,60239,0.508,1
A19564,344,In-Text,60239,0.46,1
A09505,513,In-Text,13830,5.579,1
A19564,1641,In-Text,13830,4.045,1
A14014,241,In-Text,13830,1.773,1
A19564,1547,In-Text,13830,1.287,1
A16091,1403,In-Text,13830,1.094,1
A08445,529,In-Text,1565,6.683,1
A08445,1127,In-Text,1565,6.683,1
A08444,913,In-Text,1565,6.652,1
A09505,432,In-Text,1565,4.756,1
A21119,3690,In-Text,1565,4.289,1
A04598,210,In-Text,57542,4.287,1
A21252,227,In-Text,57542,3.743,1
A21252,579,In-Text,57542,3.743,1
A19734,219,In-Text,57542,2.78,1
A05141,42,In-Text,57542,2.453,1
B01083,16,In-Text,12191,4.802,1
B01083,335,In-Text,12191,4.546,1
A19564,315,In-Text,12191,1.66,1
A06510,160,In-Text,54603,4.24,1
A19734,235,In-Text,54603,3.996,1
A22723,419,In-Text,54603,3.929,1
A06510,9,In-Text,54603,3.502,1
A06510,124,In-Text,54603,3.109,1
A08445,454,In-Text,54603,2.921,1
A08445,1052,In-Text,54603,2.921,1
A06508,142,In-Text,54603,2.76,1
A02883,26,In-Text,54603,2.593,1
A02883,351,In-Text,54603,2.593,1
A68214,670,In-Text,54603,2.435,1
A21119,2666,In-Text,54603,2.361,1
A11925,273,In-Text,54603,2.041,1
A09505,932,In-Text,54603,1.968,1
A02883,25,In-Text,54603,1.903,1
A02883,350,In-Text,54603,1.903,1
A09505,767,In-Text,54603,1.816,1
A02883,302,In-Text,54603,1.783,1
A02883,627,In-Text,54603,1.783,1
A08444,748,In-Text,54603,1.778,1
A17636,217,In-Text,35791,0.921,1
A16698,640,In-Text,54921,3.218,1
A00392,1,In-Text,57138,6.158,1
A16091,1349,In-Text,57138,4.859,1
A16091,1345,In-Text,57138,4.859,1
A16091,771,In-Text,57138,4.64,1
A07584,2677,In-Text,57138,4.345,1
A03519,477,In-Text,35646,4.087,1
A16590,40,In-Text,35646,3.66,1
A72490,86,In-Text,35646,2.78,1
A16091,398,In-Text,35646,2.463,1
A06508,465,In-Text,35646,2.383,1
A16698,1459,In-Text,42502,8.111,1
A05142,569,In-Text,42502,6.646,1
A11925,57,In-Text,42502,6.248,1
A72490,435,In-Text,42502,6.208,1
A06329,470,In-Text,42502,5.909,1
A72490,297,In-Text,5333,4.173,1
A16698,854,In-Text,5333,3.993,1
A16698,1516,In-Text,5333,3.731,1
B01041,402,In-Text,5333,3.727,1
A16698,639,In-Text,5333,3.471,1
A15556,3,In-Text,31899,6.507,1
B00958,573,In-Text,31899,4.421,1
A16091,700,In-Text,31899,2.186,1
A16091,558,In-Text,31899,1.995,1
A04598,58,In-Text,31899,1.995,1
A16091,562,In-Text,24898,5.273,1
A16091,1248,In-Text,24898,4.887,1
A69147,166,In-Text,24898,4.644,1
A16091,771,In-Text,24898,4.606,1
A16091,616,In-Text,24898,4.401,1
A16698,512,In-Text,24898,4.213,1
A16091,810,In-Text,24898,4.108,1
A08444,827,In-Text,24898,4.07,1
A08445,440,In-Text,24898,4.07,1
A08445,1038,In-Text,24898,4.07,1
A16698,612,In-Text,24898,4.043,1
B00958,473,In-Text,24898,4.039,1
A69147,95,In-Text,24898,4.001,1
B00958,470,In-Text,24898,4.001,1
A16698,1627,In-Text,24898,3.992,1
A16698,1243,In-Text,24898,3.894,1
A16091,671,In-Text,24898,3.709,1
A16698,858,In-Text,24898,3.709,1
B01083,292,In-Text,24898,3.548,1
A72490,195,In-Text,24898,3.453,1
A05156,323,In-Text,63709,5.524,1
A21119,3894,In-Text,63709,4.024,1
A19564,561,In-Text,63709,3.265,1
A08444,111,In-Text,63709,1.341,1
A00918,219,In-Text,63709,1.059,1
A00356,779,In-Text,14732,8.8,1
A14813,137,In-Text,27702,7.337,1
A06329,399,In-Text,27702,7.199,1
A06508,678,In-Text,27702,6.899,1
B01041,399,In-Text,27702,6.81,1
A21119,1053,In-Text,27702,6.578,1
A05142,964,Note 0,27702,0.76,1
A72490,99,In-Text,34806,6.048,1
A72490,183,In-Text,34806,6.048,1
A69147,166,In-Text,34806,4.568,1
A16091,965,In-Text,34806,4.391,1
A16698,290,In-Text,34806,4.391,1
A14813,495,In-Text,65776,3.635,1
A05158,387,In-Text,65776,1.688,1
A11925,325,In-Text,65776,1.306,1
A22723,466,In-Text,65776,1.064,1
A21119,2608,In-Text,65776,0.831,1
A69147,101,In-Text,29639,2.619,1
B00958,507,In-Text,29639,2.568,1
A73502,54,In-Text,29639,2.528,1
A21119,1257,In-Text,29639,2.373,2
A69147,202,In-Text,29639,2.292,1
A09827,362,In-Text,29639,2.187,1
A21119,2104,In-Text,29639,2.174,1
A21119,2853,In-Text,29639,2.017,1
A14014,329,In-Text,29639,1.999,1
A00769,33,In-Text,29639,1.894,1
A21119,3984,In-Text,29639,1.894,1
A21119,3943,In-Text,29639,1.838,1
A21119,1897,In-Text,29639,1.706,1
A16087,63,In-Text,29639,1.618,1
A14014,274,In-Text,29639,1.504,1
A14014,300,In-Text,29639,1.502,1
A69147,192,In-Text,29639,1.481,1
A69147,248,In-Text,29639,1.476,1
A14014,307,In-Text,29639,1.427,1
A06329,171,Note 0,29639,0.548,1
A06329,242,In-Text,68271,1.126,1
A00771,306,In-Text,51629,3.472,1
A21119,1608,In-Text,51629,3.216,1
A16091,887,In-Text,51629,2.303,1
B01083,11,In-Text,51629,2.289,1
A16087,14,In-Text,51629,2.201,1
A68214,22,In-Text,51629,2.105,1
A21119,943,In-Text,51629,2.101,1
A09505,34,In-Text,51629,1.925,1
A09505,166,In-Text,51629,1.816,1
A07584,760,In-Text,51629,0.997,1
A22722,545,In-Text,51629,0.856,1
A68214,51,In-Text,51629,0.81,1
A16091,758,In-Text,51629,0.21,1
A00392,9,In-Text,51629,0.013,1
A09915,92,Note 0,51629,0.706,1
A16091,547,In-Text,39356,5.663,1
A17636,19,In-Text,39356,0.591,1
A03519,113,In-Text,39356,0.581,1
B00958,83,In-Text,39356,0.581,1
A16698,649,In-Text,69778,3.589,1
A16033,31,In-Text,69778,2.821,1
A09505,997,In-Text,69778,2.697,1
A22722,634,In-Text,69778,2.314,1
A16091,1181,In-Text,69778,2.199,1
A16091,1181,In-Text,26769,5.537,1
A14354,77,In-Text,26769,4.601,1
A03519,317,In-Text,26769,2.616,1
A16698,172,In-Text,26769,1.329,1
A00356,465,In-Text,26769,1.218,1
A05390,146,In-Text,50235,2.185,1
A21252,367,In-Text,50235,2.185,1
A21252,719,In-Text,50235,2.185,1
A04511,187,In-Text,50235,1.864,1
A08444,47,In-Text,50235,1.826,1
A05156,423,In-Text,50943,2.793,1
A05390,254,In-Text,50943,2.282,1
A06508,153,In-Text,50943,1.716,1
A06508,164,In-Text,50943,1.538,1
A68214,283,In-Text,50943,1.027,1
B01041,324,In-Text,2726,5.634,1
A22723,457,In-Text,2726,4.915,1
A04598,67,In-Text,2726,4.651,1
A22722,327,In-Text,2726,3.113,1
A22723,304,In-Text,2726,3.113,1
A04598,262,In-Text,14963,5.473,1
B00958,682,In-Text,14963,4.784,1
A16698,287,In-Text,14963,3.787,1
A21119,127,In-Text,14963,2.783,1
A08445,923,In-Text,14963,2.489,1
A09505,456,Note 0,14963,0.479,1
A69147,499,In-Text,6521,2.074,1
A16698,179,In-Text,6521,2.074,1
A69147,395,In-Text,6521,1.425,1
A22722,410,In-Text,6521,1.368,1
A22723,389,In-Text,6521,1.368,1
A21119,169,In-Text,44192,7.232,1
A21119,1386,In-Text,44192,3.547,2
A16698,1517,In-Text,44192,5.579,1
A16091,1051,In-Text,44192,5.011,1
A21119,169,In-Text,15563,9.323,1
A05152,117,In-Text,15563,7.996,1
A05152,106,In-Text,15563,7.613,1
A16091,453,In-Text,15563,7.267,1
A00771,192,In-Text,15563,6.304,1
A05142,1717,Note 0,15563,2.859,1
A05142,666,Note 0,15563,1.103,1
B00958,252,In-Text,34407,0.067,1
A16091,248,In-Text,36742,4.653,1
A06508,136,In-Text,36742,2.569,1
A05141,47,In-Text,36742,0.492,1
A03519,54,In-Text,36742,0.285,1
A08444,390,In-Text,59434,2.997,1
A08442,118,In-Text,59434,2.888,1
A14813,403,In-Text,59434,1.266,1
A14813,551,In-Text,59434,0.804,1
A16091,249,In-Text,59434,0.6,1
A21119,3328,In-Text,61257,0.282,1
A69147,251,In-Text,61257,0.103,1
A07584,1032,In-Text,61257,0.063,1
A16945,322,In-Text,62667,4.092,1
A00356,176,In-Text,62667,2.601,1
A00789,320,In-Text,62667,2.198,1
A16945,19,In-Text,62667,2.129,1
A07584,482,In-Text,62667,1.798,1
A19564,1054,In-Text,36313,2.466,1
A16091,515,In-Text,36313,2.021,1
A19564,1217,In-Text,36313,1.162,1
A22722,882,In-Text,36313,0.986,1
A04511,6,In-Text,36313,0.329,1
A14813,342,In-Text,28252,3.212,1
A14813,19,In-Text,28252,2.843,1
A21119,2279,In-Text,28252,2.0,1
