B00958,361,0,"The churche hath the true sence of the scripture , and is iudge therof.","the church have the true sense of the scripture , and be judge thereof."
B00958,363,0,Iohn. 14.,John. 14.
B00958,363,1,Iohn. 20.,John. 20.
B00958,363,2,Act. ii.,act two.
B00958,365,0,Iohn. 14,John. 14
B00958,366,0,Math. 28.,Math. 28.
B00958,369,0,Ireneus li. 3 capi. 4,Ireneus livre. 3 capi. 4
B00958,374,0,Ireneus li. 4 Cap. 43.,Ireneus livre. 4 Cap. 43.
B00958,376,0,August. de. li. arb. lib. 3. Cap. 23.,August. de. li. arb. lib. 3. Cap. 23.
B00958,378,0,Epist. 7. In proemio Li. 3. De. Tri.,Epist. 7. in proemio li. 3. De. Tri.
B00958,381,0,August. contra epist. Manich. Capi. 3,August. contra epist. Manich. Capi. 3
B00958,386,0,An other aucthoriti of the churche.,a other aucthoriti of the church.
B00958,387,0,Leuit. 13.,Leuit. 13.
B00958,387,1,Deut. 17.,Deut. 17.
B00958,388,0,Iohn. 20.,John. 20.
B00958,388,1,Ciril in Iohn Lib. 12. capi. 20.,ciril in John Lib. 12. capi. 20.
B00958,389,0,i. Timo. 1.,i. Timo. 1.
B00958,389,1,Theodorit Lib. 5. hist. Eccle. ca. 18,theodorit Lib. 5. hist. Eccle. ca. 18
B00958,390,0,Iohn. 15.,John. 15.
B00958,397,0,Ciprianus de simpli. prelat.,Ciprianus de simpli. prelate.
B00958,397,1,Gene. 7. 8.,Gene. 7. 8.
B00958,398,0,"Gen. 7 , 8.","Gen. 7 , 8."
B00958,400,0,August. epist 152.,August. epist 152.
B00958,400,1,Esai. 5.,Esai. 5.
B00958,403,0,Ibidem.,ibidem.
B00958,411,0,Luce. 15.,Luce. 15.
B00958,412,0,Psal 83.,Psal 83.
B00958,420,0,Iohn. 13,John. 13
B00958,422,0,Luce. 10.,Luce. 10.
B00958,423,0,Ephes. 4.,Ephes. 4.
B00958,428,0,"Ciprian. Lib. i. epistle , ^3.","cyprian. Lib. i. epistle , ^3."
B00958,432,0,Ioan. 21,Joan. 21
B00958,458,0,Math. 16.,Math. 16.
B00958,479,0,Iohn. 20.,John. 20.
B00958,479,1,Math. 18.,Math. 18.
B00958,481,0,Act. i.,act i.
B00958,482,0,Actes. 2.,act. 2.
B00958,483,0,Actes. 3.,act. 3.
B00958,484,0,Act. 4.5. 6.,act 4.5. 6.
B00958,487,0,Origenes,Origenes
B00958,489,0,Ciprianus.,Ciprianus.
B00958,493,0,Basilius.,Basilius.
B00958,494,0,Ambrosius,Ambrose
B00958,498,0,Augustinus,Augustinus
B00958,503,0,Act. 8.,act 8.
B00958,504,0,Iustinus Martir.,Iustinus martyr.
B00958,504,1,Ireneus.,Ireneus.
B00958,505,0,Historia Ecclesiastica Eusebij,Historia ecclesiastica eusebij
B00958,506,0,Hieronimus,Hieronimus
B00958,508,0,Ambrosius,Ambrose
B00958,515,0,Egesippus,Egesippus
B00958,515,1,Dionisius,Dionysius
B00958,515,2,Corinth.,Corinth.
B00958,515,3,Sepherinus,Sepherinus
B00958,515,4,Eusebius,Eusebius
B00958,517,0,Ireneus 3. Lib. aduersus hereses.,Ireneus 3. Lib. aduersus heresy.
B00958,521,0,Augustinus,Augustinus
B00958,526,0,Ciprianus.,Ciprianus.
B00958,529,0,Augustinus.,Augustinus.
B00958,533,0,Hieronimus.,Hieronimus.
B00958,536,0,Ambrosius,Ambrose
B00958,539,0,Lutherus.,Lutherus.
B00958,557,0,"Beda. Eccles. hist. Angl li. i ,","Beda. Eccles. hist. Angl li. i ,"
B00958,564,0,Basill in his rules.,Basill in his rule.
B00958,565,0,1. Cor. 11.,1. Cor. 11.
B00958,568,0,Iohn. 6.,John. 6.
B00958,576,0,Chrisosto. and Theophilact.,Chrisosto. and theophilact.
B00958,581,0,Marke. 10.,mark. 10.
B00958,582,0,Iohn 7.,John 7.
B00958,584,0,Iohn. 12.,John. 12.
B00958,603,0,Gene. xviii.,Gene. xviii.
B00958,606,0,Exod. 3.,Exod. 3.
B00958,607,0,Iosue. 5.,Joshua. 5.
B00958,613,0,Auguste in Sentetie Prosperi.,Auguste in sentetie prosperi.
B00958,613,1,Eusebius Emissenus.,Eusebius Emissenus.
B00958,614,0,"Cipriane de coena domini ,","cipriane the coena domini ,"
B00958,614,1,Eusebius Emissenus in a sermon of the bodi of Christ.,Eusebius Emissenus in a sermon of the body of Christ.
B00958,614,2,Exo. 20 :,Exo. 20 :
B00958,615,0,vii. chapiter of the fourth of the kinges.,seven. chapter of the four of the king.
B00958,617,0,Math. 17.,Math. 17.
B00958,618,0,Ln. 34.,Ln. 34.
B00958,620,0,Iustinus martir.,Iustinus martyr.
B00958,620,1,Ciril vpon the Vi. of S. Iohn.,Ciril upon the vi. of saint John.
B00958,623,0,Chrisostome vpon Iohn the Vi.,Chrisostome upon John the vi.
B00958,624,0,Iohn. 6.,John. 6.
B00958,626,0,Math. 11,Math. 11
B00958,629,0,S. Augustine vpon the. 99. Psalme.,S. Augustine upon the. 99. psalm.
B00958,636,0,Roma. 4,roma. 4
B00958,639,0,2. Corin. x.,2. Corin. ten.
B00958,642,0,i. Corin. 1.,i. Corin. 1.
B00958,647,0,Aunsvvere.,answer.
B00958,648,0,1. Corin. xi.,1. Corin. xi.
B00958,650,0,Psal. 110.,Psal. 110.
B00958,655,0,Math. 26.,Math. 26.
B00958,656,0,Aunsvvere,answer
B00958,657,0,Mar. 14.,Mar. 14.
B00958,663,0,1. Corin. ^.,1. Corin. ^.
B00958,663,1,Iohn. 6.,John. 6.
B00958,665,0,Aunsvvere.,answer.
B00958,666,0,i. Corin. 15.,i. Corin. 15.
B00958,668,0,Galath. 6.,Galath. 6.
B00958,680,0,Cirill.,Cirill.
B00958,681,0,Augustine.,Augustine.
B00958,682,0,Iohn. 6.,John. 6.
B00958,683,0,Chrisostome.,Chrisostome.
B00958,684,0,Aunsvver.,answer.
B00958,686,0,Chrisostome.,Chrisostome.
B00958,686,1,Augustine,Augustine
B00958,688,0,obiection.,objection.
B00958,689,0,Aunsvvere.,answer.
B00958,703,0,Iohn. vi.,John. vi.
B00958,706,0,1. Corin. xi,1. Corin. xi
B00958,710,0,1. Iohn. 4,1. John. 4
B00958,715,0,August sermon .xi. De verbis domini.,August sermon xi de verbis domini.
B00958,720,0,Idem contra. Cresco. gramaticum. li. i. Capi. 24.,idem contra. Cresco. gramaticum. li. i. Capi. 24.
B00958,726,0,Iohn. 10. 15.,John. 10. 15.
B00958,726,1,i. Corin. 10.,i. Corin. 10.
B00958,731,0,Aunsvvere.,answer.
B00958,732,0,Iohn. 16,John. 16
B00958,733,0,Iohn x. and. 16.,John ten. and. 16.
B00958,734,0,Iohn. 2. and. 16.,John. 2. and. 16.
B00958,739,0,Aunsvvere,answer
B00958,741,0,Aunsvvere.,answer.
B00958,743,0,Aunswere.,answer.
B00958,744,0,"obiection ,","objection ,"
B00958,745,0,Aunsvvere.,answer.
B01041,5,0,Sermo 83 de tempo.,Sermo 83 de tempo.
B01041,9,0,Mat. 21.,Mat 21.
B01041,9,1,Psal. 2.,Psal. 2.
B01041,11,0,Pro. 21.,Pro. 21.
B01041,20,0,Oratius de arte poetica.,Oratius de arte poetica.
B01041,20,1,Euangel. Math. 22.,Euangel. Math. 22.
B01041,31,0,Ecclesi. 32.,Ecclesi. 32.
B01041,33,0,1. Ioan. 4,1. Joan. 4
B01041,34,0,2. Reg. 10.,2. Reg. 10.
B01041,37,0,3. Reg. 12.,3. Reg. 12.
B01041,40,0,2. Reg. 16.,2. Reg. 16.
B01041,47,0,Luc. 9.,Luc. 9
B01041,59,0,Mat. 1^.,Mat 1^.
B01041,63,0,Lib 1. ca. 22.,lib 1. ca. 22.
B01041,63,1,Homel. in Math. 21.,Homel. in Math. 21.
B01041,63,2,In. 22. Mat.,In. 22. Mat
B01041,70,0,Luc. 23.,Luc. 23.
B01041,70,1,Ecclesi. histo. libro 6. capi. 29,Ecclesi. histo. libro 6. capi. 29
B01041,77,0,Luc. 13.,Luc. 13.
B01041,83,0,"In epi. Iacobi , cap ^3","in epi. Iacobi , cap ^3"
B01041,89,0,Math. 18.,Math. 18.
B01041,90,0,Iaco. 3.,Iaco. 3.
B01041,94,0,Math. 5.,Math. 5.
B01041,98,0,In comen. super 6 cap^. ad gala,in come. super 6 cap^. ad gala
B01041,101,0,1. Cor. 1.,1. Cor. 1.
B01041,105,0,Ioan. 13.,Joan. 13.
B01041,110,0,Mat. 8.,Mat 8.
B01041,110,1,Ioan. 11.,Joan. 11.
B01041,117,0,2. Reg. 3.,2. Reg. 3.
B01041,117,1,"2. Reg. 20 ,","2. Reg. 20 ,"
B01041,118,0,2. Reg. 13.,2. Reg. 13.
B01041,120,0,Mat. 2^.,Mat 2^.
B01041,126,0,Satyr. 3,satyr. 3
B01041,133,0,"Ecclesi. 12 ,","Ecclesi. 12 ,"
B01041,136,0,Super cati. cantico serm. 33.,super cati. cantico sermon. 33.
B01041,139,0,Pro. 1.,Pro. 1.
B01041,140,0,Esay. 3.,Easie. 3.
B01041,144,0,"Epist. 47 , ad Proclinianum.","Epist. 47 , ad Proclinianum."
B01041,148,0,Seneca episto. 70.,Seneca episto. 70.
B01041,151,0,Acti. 2,acti. 2
B01041,152,0,2. Cor. 1.,2. Cor. 1.
B01041,152,1,Mat. 25.,Mat 25.
B01041,154,0,Epist. 120 ad Honoratum.,Epist. 120 and Honoratum.
B01041,158,0,Hiere. 17.,here. 17.
B01041,158,1,Lib. 6. ca. 3,Lib. 6. ca. 3
B01041,164,0,"prouer , 11.","prover , 11."
B01041,170,0,Matthe. 3.,matth. 3.
B01041,170,1,Luc. 13.,Luc. 13.
B01041,171,0,Acto. 23.,Acto. 23.
B01041,173,0,Mat. 5.,Mat 5.
B01041,175,0,"Libro. 1. retract. ca. 9 ,","libro. 1. retract. ca. 9 ,"
B01041,188,0,"Genesis , 1","genesis , 1"
B01041,195,0,Gene. 1^.,Gene. 1^.
B01041,205,0,Esai. 5.,Esai. 5.
B01041,209,0,Ephe. 6.,Ephe. 6.
B01041,213,0,Mat. 5.,Mat 5.
B01041,215,0,Serm. 243 ^e tempo.,Serm. 243 ^e tempo.
B01041,220,0,Psal. 13.,Psal. 13.
B01041,221,0,Gene. 12.,Gene. 12.
B01041,223,0,Gene. 20.,Gene. 20.
B01041,227,0,Cap. 28.,Cap. 28.
B01041,238,0,In. 22. Mat.,In. 22. Mat
B01041,238,1,Mat. 17.,Mat 17.
B01041,238,2,Rom. 13,Rom. 13
B01041,262,0,Capi. 14.,Capi. 14.
B01041,263,0,1. Cor. 9.,1. Cor. 9
B01041,270,0,Serm. 219. de tempo.,Serm. 219. de tempo.
B01041,274,0,Augu. li. ^. cofes. ca. 5.,Augu. livre. ^. cofe. ca. 5.
B01041,293,0,Gen. 4. 9.,Gen. 4. 9.
B01041,294,0,Act. 5. 18. Iose. 1 20. 4.,act 5. 18. iose. 1 20. 4.
B01041,297,0,Luc. 3.,Luc. 3.
B01041,298,0,18. Anti. 10,18. Anti. 10
B01041,300,0,Ioh. 5.,Ioh. 5.
B01041,306,0,Hebre. 9.,Hebre. 9
B01041,307,0,Ssal. 84,ssal. 84
B01041,308,0,1. Tim. 4.,1. Tim. 4.
B01041,308,1,Tit. 1.,Tit. 1.
B01041,311,0,1. Tim. 5.,1. Tim. 5.
B01041,314,0,2. Timo 2,2. Timon 2
B01041,315,0,2. Tim. 4.,2. Tim. 4.
B01041,319,0,1. Thes. 5.,1. Thes. 5.
B01041,320,0,Hebre. 1^.,Hebre. 1^.
B01041,322,0,Math 7.,Math 7.
B01041,322,1,Rom. 2.,Rom. 2.
B01041,323,0,Apoc. 5. 1. Pet. 2.,Apoc. 5. 1. Pet. 2.
B01041,325,0,Rom. 6.,Rom. 6.
B01041,325,1,Rom. 12.,Rom. 12.
B01041,329,0,14. Anti. Ioseph. 8.,14. Anti. Joseph. 8.
B01041,329,1,15. Iose 2.,15. iose 2.
B01041,329,2,1. Cor. 6. 2. Cor. 6.,1. Cor. 6. 2. Cor. 6.
B01041,331,0,Rom. 7. Acto. 8.,Rom. 7. Acto. 8.
B01041,332,0,Malach. 1,Malach. 1
B01041,334,0,Spal. 1.,Spal. 1.
B01041,334,1,Spal. 1^^.,Spal. 1^^.
B01041,338,0,Isai. 14.,Isai. 14.
B01041,338,1,Gene. 3.,Gene. 3.
B01041,345,0,Ephe. 4.,Ephe. 4.
B01041,348,0,Philip. 2.,Philip. 2.
B01041,350,0,Spal. 61.,spal. 61.
B01041,353,0,Tit. 2,Tit. 2
B01041,354,0,1. Pet. 2.,1. Pet. 2.
B01041,354,1,Eccle. ^0.,Eccle. ^0.
B01041,359,0,Math. 11.,Math. 11.
B01041,366,0,2. Timo. 2,2. Timo. 2
B01041,367,0,2. Pet. 1.,2. Pet. 1.
B01041,368,0,2. Timo. 2,2. Timo. 2
B01041,369,0,Psal. 93.,Psal. 93.
B01041,373,0,1. Regi. 2.,1. regi. 2.
B01041,374,0,Psal. 93.,Psal. 93.
B01041,381,0,Ephe. 6.,Ephe. 6.
B01041,387,0,Mala. 4.,Mala. 4.
B01041,392,0,4. Regi. 2.,4. regi. 2.
B01041,400,0,"Act. 7. Deut , 18.","act 7. Deut , 18."
B01041,404,0,1. Cor. 1 Isai. 29.,1. Cor. 1 Isai. 29.
B01041,408,0,Math. 11.,Math. 11.
B01041,409,0,Philip. 3.,Philip. 3.
B01041,409,1,Math. 3.,Math. 3.
B01041,409,2,Math. 24,Math. 24
B01041,410,0,Psal. 33.,Psal. 33.
B01041,411,0,Math. 24,Math. 24
B01041,412,0,Math. 26.,Math. 26.
B01041,413,0,Psal. 44.,Psal. 44.
B01041,418,0,Psal. 28.,Psal. 28.
B01041,418,1,Iohn. 7.,John. 7.
B01041,418,2,1. Timo. 2,1. Timo. 2
B01041,420,0,2. Thes. 2.,2. Thes. 2.
B01041,422,0,Psat. 79.,psat. 79.
B01041,423,0,Isai. ^.,Isai. ^.
B01041,427,0,Psal. 129.,Psal. 129.
B01041,428,0,Psal. 68.,Psal. 68
B01041,434,0,"Roma. 5 ,","Roma. 5 ,"
B01041,436,0,Apoc. 1.,Apoc. 1.
B01041,438,0,Math. 3.,Math. 3.
B01041,440,0,Luc. 3.,Luc. 3.
