A73502,13,0,i. cor. xv,i. cor. xv
A73502,18,0,psa. lxxi,psa. lxxi
A73502,22,0,lu. xxiiij,lu. xxiiij
A73502,23,0,Math. xxviij.,Math. xxviij.
A73502,25,0,Ioh. xx.,John xx.
A73502,27,0,i. cor. xv lu. xxiiij,i. cor. xv lu. xxiiij
A73502,28,0,Ioh. xxi,John xxi
A73502,29,0,i. cor. xv,i. cor. xv
A73502,31,0,Actu. i.,Acts. i.
A73502,36,0,lu. xxiiij,lu. xxiiij
A73502,49,0,i. cor. xv,i. cor. xv
A73502,57,0,"i. cor, xv","i. cor, xv"
A73502,61,0,Iu. xiiij.,Iu xiiij.
A73502,61,1,i. Reg. xvij. Ion. ij.,i. Reg. xvij. Ion. ij.
A73502,66,0,Col. ij.,Col. ij.
A73502,72,0,i. Pet. i.,i. Pet. i.
A73502,78,0,Ephe. ij,Ephes ij
A73502,82,0,Psalm. lxxxiiij.,Psalm. lxxxiiij.
A73502,82,1,Eph. iiij Captiua duxit captiuitatem.,Ephesians iiij Captiua duxit captiuitatem.
A73502,85,0,Luce. ii.,Luce. ii.
A73502,86,0,Psalm. lxxxiiij. Misericordia et veritas obui auerunt sibi. &c.,Psalm. lxxxiiij. Misericordia et veritas obui auerunt sibi. etc.
A73502,94,0,Eph. iiij,Ephesians iiij
A73502,101,0,Lu. xviij,Lu. xviij
A73502,103,0,Phil. iij.,Philip iij.
A73502,109,0,ij. pet. ij,ij. pet. ij
A73502,111,0,ye,the
A73502,124,0,Ephe. vi,Ephes vi
A73502,126,0,i. pet. i.,i. pet. i.
A73502,127,0,i. pet. i.,i. pet. i.
A73502,129,0,Rom. vi,Rom. vi
A73502,131,0,Rom. vi,Rom. vi
A73502,134,0,Math. v,Math. v
A73502,137,0,Col. iij,Col. iij
A73502,151,0,Iaco. i.,James i.
A73502,153,0,phil. iij,Philip. iij
A73502,155,0,Luc. i.,Luke i.
A73502,158,0,Ioh. v,John v
A73502,163,0,Col iij.,Col iij.
A73502,166,0,Psalm. xxxvi.,Psalm. xxxvi.
A73502,169,0,Mar. vi,Mar. vi
A73502,171,0,Rom. v.,Rom. v.
A73502,174,0,Ro. viij,Ro. viij
A73502,175,0,i. cor. v,i. cor. v
A73502,181,0,Exo. xij,Exo. xij
A73502,198,0,i. cor. x.,i. cor. x.
A73502,212,0,in,in
A73502,213,0,The wordes of S. Austine.,The words of S. Augustine.
A73502,216,0,Pertran sijt.,Pertran sijt.
A73502,222,0,therfore,Therefore
A73502,227,0,Ioh. iij.,John iij.
A73502,227,1,Before we be newe borne agayn by spirite we be al Nicodemes.,Before we be new born again by Spirit we be all Nicodemus.
A73502,230,0,Ioh. iij.,John iij.
A73502,231,0,i. Ioh. v.,i. John v.
A73502,234,0,What it is to beleue that Iesus is Christ.,What it is to believe that jesus is christ.
A73502,237,0,A difference of faythes.,A difference of faiths.
A73502,239,0,to,to
A73502,242,0,Borne of God.,Born of God.
A73502,252,0,Mat. iij.,Mathew iij.
A73502,265,0,Esa. lxi. Mat. xi Ioh. xvii,Isaiah lxi. Mathew xi John xvii
A73502,282,0,Ioh. xxi,John xxi
A73502,291,0,Luke. xxiiij.,Lycia. xxiiij.
A73502,303,0,S. Cyprian.,S. Cyprian.
A73502,306,0,S. Ambrose.,S. Ambrose.
A73502,311,0,Pax vobis.,Pax vobis.
A73502,319,0,The vse of miracles.,The use of Miracles.
A73502,321,0,Rom. i.,Rom. i.
A73502,338,0,Esa. lij.,Isaiah lij.
A73502,342,0,Rom. ij.,Rom. ij.
A73502,348,0,than,than
A73502,351,0,Ephe. ij,Ephes ij
A73502,354,0,Esa. liij.,Isaiah liij.
A73502,359,0,mat. xiij,Mathew. xiij
A73502,362,0,The wordes of. saint Hierom,The words of. saint Hieronymus
A73502,364,0,Ioh. i.,John i.
A73502,436,0,Ier. xxiij,Jeremiah xxiij
A73502,441,0,Episcopatus quid sit.,Episcopate quid sit.
